best_round_disagreement,best_round_greedy_success,best_round_index,best_round_post_unlock_frac,best_round_unique_ratio,candidate,checkpoint_path,config_path,current_candidate_greedy_success,current_single_expert_greedy_success,current_token_dense_greedy_success,delta_vs_current_candidate,delta_vs_current_single_expert,delta_vs_current_token_dense,final_greedy_success,final_round_active_compute,final_round_added_steps,final_round_aggregate_steps,final_round_disagreement,final_round_fine_tune_steps,final_round_path_entropy,final_round_post_unlock_frac,final_round_route_entropy,final_round_unique_ratio,label,lane,run_dir,seed
0.7076537013801757,0.53125,5,0.007109995817649519,0.003931409452112087,round5_phase_balanced_4096,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_4096/post_pass_b/seed_73/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_4096/post_pass_b/seed_73/kl_lss_sare/student_resolved_config.yaml,1.0,0.0,1.0,-0.46875,0.53125,-0.46875,0.53125,0.5,11955.0,4096.0,0.7076537013801757,128.0,0.6244904563344759,0.007109995817649519,1.3797419105323787,0.003931409452112087,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_4096/post_pass_b/seed_73/kl_lss_sare,73
0.9960625,0.0,1,0.0,0.0020625,round5_phase_balanced_4096,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_4096/post_pass_b/seed_79/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_4096/post_pass_b/seed_79/kl_lss_sare/student_resolved_config.yaml,1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.5,16000.0,4096.0,0.778125,128.0,1.171776765704155,0.0,1.3851896848678589,0.002375,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_4096/post_pass_b/seed_79/kl_lss_sare,79
1.0,0.0,1,0.0,0.0019375,round5_phase_balanced_4096,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_4096/post_pass_b/seed_83/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_4096/post_pass_b/seed_83/kl_lss_sare/student_resolved_config.yaml,0.5625,0.5625,1.0,-0.5625,-0.5625,-1.0,0.0,0.5,16000.0,4096.0,0.90625,128.0,0.5322768379151821,0.0,1.381573191344738,0.002625,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_4096/post_pass_b/seed_83/kl_lss_sare,83
0.8113125,0.0,1,0.0,0.00225,round5_phase_balanced_4096,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_4096/post_pass_c/seed_89/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_4096/post_pass_c/seed_89/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.5,16000.0,4096.0,0.8611875,128.0,0.925710398375988,0.0,1.3840560455918312,0.0025,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_4096/post_pass_c/seed_89/kl_lss_sare,89
0.9954375,0.0,1,0.0,0.0020625,round5_phase_balanced_4096,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_4096/post_pass_c/seed_97/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_4096/post_pass_c/seed_97/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.5,16000.0,4096.0,0.8384375,128.0,0.9689614199995995,0.0,1.3856424252390862,0.002375,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_4096/post_pass_c/seed_97/kl_lss_sare,97
0.998,0.0,1,0.0,0.0018125,round5_phase_balanced_4096,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_4096/post_pass_c/seed_101/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_4096/post_pass_c/seed_101/kl_lss_sare/student_resolved_config.yaml,1.0,0.671875,0.671875,-1.0,-0.671875,-0.671875,0.0,0.5,16000.0,4096.0,0.497375,128.0,1.1017586951255798,0.0,1.380171015560627,0.003,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_4096/post_pass_c/seed_101/kl_lss_sare,101
0.99625,0.0,1,0.0,0.002125,round5_phase_balanced_4096,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_4096/post_pass_f/seed_137/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_4096/post_pass_f/seed_137/kl_lss_sare/student_resolved_config.yaml,1.0,0.578125,1.0,-1.0,-0.578125,-1.0,0.0,0.5,16000.0,4096.0,0.7273125,128.0,1.039817062139511,0.0,1.3838796420693398,0.0024375,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_4096/post_pass_f/seed_137/kl_lss_sare,137
0.9991875,0.0,1,0.0,0.0019375,round5_phase_balanced_4096,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_4096/post_pass_f/seed_139/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_4096/post_pass_f/seed_139/kl_lss_sare/student_resolved_config.yaml,0.5,0.5625,1.0,-0.5,-0.5625,-1.0,0.0,0.5,16000.0,4096.0,0.494875,128.0,0.6430841377973556,0.0,1.382820862352848,0.0020625,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_4096/post_pass_f/seed_139/kl_lss_sare,139
1.0,0.0,1,0.0,0.0016875,round5_phase_balanced_4096,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_4096/post_pass_f/seed_149/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_4096/post_pass_f/seed_149/kl_lss_sare/student_resolved_config.yaml,0.0,0.59375,1.0,0.0,-0.59375,-1.0,0.0,0.5,16000.0,4096.0,0.693,128.0,1.2211068672537804,0.0,1.3735443917512893,0.0021875,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_4096/post_pass_f/seed_149/kl_lss_sare,149
0.596625,0.609375,5,0.07675,0.0030625,round5_phase_balanced_6144,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_6144/post_pass_b/seed_73/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_6144/post_pass_b/seed_73/kl_lss_sare/student_resolved_config.yaml,1.0,0.0,1.0,-0.390625,0.609375,-0.390625,0.609375,0.5,16000.0,6144.0,0.596625,192.0,0.6409322776198387,0.07675,1.3788959803581238,0.0030625,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_6144/post_pass_b/seed_73/kl_lss_sare,73
0.9960625,0.0,1,0.0,0.0020625,round5_phase_balanced_6144,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_6144/post_pass_b/seed_79/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_6144/post_pass_b/seed_79/kl_lss_sare/student_resolved_config.yaml,1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.5,16000.0,6144.0,0.7761875,192.0,1.2983644844293594,0.0,1.3840066816806793,0.0023125,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_6144/post_pass_b/seed_79/kl_lss_sare,79
1.0,0.0,1,0.0,0.0019375,round5_phase_balanced_6144,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_6144/post_pass_b/seed_83/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_6144/post_pass_b/seed_83/kl_lss_sare/student_resolved_config.yaml,0.5625,0.5625,1.0,-0.5625,-0.5625,-1.0,0.0,0.5,16000.0,6144.0,0.6614375,192.0,1.1612094963788986,0.0,1.3801646621227264,0.002375,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_6144/post_pass_b/seed_83/kl_lss_sare,83
0.8113125,0.0,1,0.0,0.00225,round5_phase_balanced_6144,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_6144/post_pass_c/seed_89/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_6144/post_pass_c/seed_89/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.5,16000.0,6144.0,0.5186875,192.0,0.9981662307977677,0.0,1.3844605734348296,0.00275,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_6144/post_pass_c/seed_89/kl_lss_sare,89
0.6750625,0.1875,5,0.16825,0.003125,round5_phase_balanced_6144,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_6144/post_pass_c/seed_97/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_6144/post_pass_c/seed_97/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,1.0,0.1875,0.1875,-0.8125,0.1875,0.5,16000.0,6144.0,0.6750625,192.0,0.9452768497467041,0.16825,1.3856657174229623,0.003125,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_6144/post_pass_c/seed_97/kl_lss_sare,97
0.6528125,0.09375,5,0.0,0.0028125,round5_phase_balanced_6144,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_6144/post_pass_c/seed_101/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_6144/post_pass_c/seed_101/kl_lss_sare/student_resolved_config.yaml,1.0,0.671875,0.671875,-0.90625,-0.578125,-0.578125,0.09375,0.5,16000.0,6144.0,0.6528125,192.0,1.1218126742839813,0.0,1.377617547094822,0.0028125,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_6144/post_pass_c/seed_101/kl_lss_sare,101
0.99625,0.0,1,0.0,0.002125,round5_phase_balanced_6144,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_6144/post_pass_f/seed_137/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_6144/post_pass_f/seed_137/kl_lss_sare/student_resolved_config.yaml,1.0,0.578125,1.0,-1.0,-0.578125,-1.0,0.0,0.5,16000.0,6144.0,0.8159375,192.0,1.0253306919336318,0.0,1.3833191183805467,0.00225,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_6144/post_pass_f/seed_137/kl_lss_sare,137
0.9991875,0.0,1,0.0,0.0019375,round5_phase_balanced_6144,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_6144/post_pass_f/seed_139/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_6144/post_pass_f/seed_139/kl_lss_sare/student_resolved_config.yaml,0.5,0.5625,1.0,-0.5,-0.5625,-1.0,0.0,0.5,16000.0,6144.0,0.7063125,192.0,1.3709629410505295,0.0,1.3822924526929856,0.002625,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_6144/post_pass_f/seed_139/kl_lss_sare,139
1.0,0.0,1,0.0,0.0016875,round5_phase_balanced_6144,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_6144/post_pass_f/seed_149/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_6144/post_pass_f/seed_149/kl_lss_sare/student_resolved_config.yaml,0.0,0.59375,1.0,0.0,-0.59375,-1.0,0.0,0.5,16000.0,6144.0,0.4965,192.0,1.0509945483207703,0.0,1.3792870468497276,0.0029375,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_6144/post_pass_f/seed_149/kl_lss_sare,149
0.6430625,0.546875,5,0.0,0.0025,round5_phase_balanced_dis050,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis050/post_pass_b/seed_73/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis050/post_pass_b/seed_73/kl_lss_sare/student_resolved_config.yaml,1.0,0.0,1.0,-0.453125,0.546875,-0.453125,0.546875,0.5,16000.0,4096.0,0.6430625,128.0,0.6198177811801433,0.0,1.3793507702350616,0.0025,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis050/post_pass_b/seed_73/kl_lss_sare,73
0.9960625,0.0,1,0.0,0.0020625,round5_phase_balanced_dis050,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis050/post_pass_b/seed_79/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis050/post_pass_b/seed_79/kl_lss_sare/student_resolved_config.yaml,1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.5,16000.0,4096.0,0.778125,128.0,1.1314792221188545,0.0,1.3851301484704017,0.002375,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis050/post_pass_b/seed_79/kl_lss_sare,79
1.0,0.0,1,0.0,0.0019375,round5_phase_balanced_dis050,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis050/post_pass_b/seed_83/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis050/post_pass_b/seed_83/kl_lss_sare/student_resolved_config.yaml,0.5625,0.5625,1.0,-0.5625,-0.5625,-1.0,0.0,0.5,16000.0,4096.0,0.9940625,128.0,0.47790629737079143,0.0,1.381337940454483,0.0023125,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis050/post_pass_b/seed_83/kl_lss_sare,83
0.8113125,0.0,1,0.0,0.00225,round5_phase_balanced_dis050,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis050/post_pass_c/seed_89/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis050/post_pass_c/seed_89/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.5,16000.0,4096.0,0.5383125,128.0,1.2207076462507247,0.0,1.3847048236727715,0.002625,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis050/post_pass_c/seed_89/kl_lss_sare,89
0.7459375,0.1875,4,0.0,0.0025,round5_phase_balanced_dis050,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis050/post_pass_c/seed_97/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis050/post_pass_c/seed_97/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.5,13599.0,4096.0,0.9837488050591955,128.0,0.9673579722084422,0.0029413927494668724,1.3854217934784465,0.003456136480623575,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis050/post_pass_c/seed_97/kl_lss_sare,97
0.998,0.0,1,0.0,0.0018125,round5_phase_balanced_dis050,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis050/post_pass_c/seed_101/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis050/post_pass_c/seed_101/kl_lss_sare/student_resolved_config.yaml,1.0,0.671875,0.671875,-1.0,-0.671875,-0.671875,0.0,0.5,16000.0,4096.0,0.6139375,128.0,1.0014920167326926,0.0,1.3805085597634315,0.0028125,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis050/post_pass_c/seed_101/kl_lss_sare,101
0.99625,0.0,1,0.0,0.002125,round5_phase_balanced_dis050,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis050/post_pass_f/seed_137/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis050/post_pass_f/seed_137/kl_lss_sare/student_resolved_config.yaml,1.0,0.578125,1.0,-1.0,-0.578125,-1.0,0.0,0.5,16000.0,4096.0,0.9158125,128.0,1.0351579477787018,0.0,1.3840419083833695,0.00225,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis050/post_pass_f/seed_137/kl_lss_sare,137
0.9991875,0.0,1,0.0,0.0019375,round5_phase_balanced_dis050,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis050/post_pass_f/seed_139/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis050/post_pass_f/seed_139/kl_lss_sare/student_resolved_config.yaml,0.5,0.5625,1.0,-0.5,-0.5625,-1.0,0.0,0.5,16000.0,4096.0,0.494875,128.0,0.5996864108145237,0.0,1.3804205881357192,0.0020625,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis050/post_pass_f/seed_139/kl_lss_sare,139
1.0,0.0,1,0.0,0.0016875,round5_phase_balanced_dis050,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis050/post_pass_f/seed_149/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis050/post_pass_f/seed_149/kl_lss_sare/student_resolved_config.yaml,0.0,0.59375,1.0,0.0,-0.59375,-1.0,0.0,0.5,16000.0,4096.0,0.498375,128.0,1.1670833715200424,0.0,1.3765006304979324,0.003,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis050/post_pass_f/seed_149/kl_lss_sare,149
0.7065662902551234,0.546875,5,0.007109995817649519,0.004015056461731493,round5_phase_balanced_dis100,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis100/post_pass_b/seed_73/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis100/post_pass_b/seed_73/kl_lss_sare/student_resolved_config.yaml,1.0,0.0,1.0,-0.453125,0.546875,-0.453125,0.546875,0.5,11955.0,4096.0,0.7065662902551234,128.0,0.631024391215268,0.007109995817649519,1.3795040016757565,0.004015056461731493,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis100/post_pass_b/seed_73/kl_lss_sare,73
0.9960625,0.0,1,0.0,0.0020625,round5_phase_balanced_dis100,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis100/post_pass_b/seed_79/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis100/post_pass_b/seed_79/kl_lss_sare/student_resolved_config.yaml,1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.5,16000.0,4096.0,0.86175,128.0,1.2482707193493843,0.0,1.3850500705838202,0.0024375,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis100/post_pass_b/seed_79/kl_lss_sare,79
1.0,0.0,1,0.0,0.0019375,round5_phase_balanced_dis100,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis100/post_pass_b/seed_83/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis100/post_pass_b/seed_83/kl_lss_sare/student_resolved_config.yaml,0.5625,0.5625,1.0,-0.5625,-0.5625,-1.0,0.0,0.5,16000.0,4096.0,0.722125,128.0,0.611557868540287,0.0,1.3805735802650452,0.0023125,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis100/post_pass_b/seed_83/kl_lss_sare,83
0.8113125,0.0,1,0.0,0.00225,round5_phase_balanced_dis100,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis100/post_pass_c/seed_89/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis100/post_pass_c/seed_89/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.5,16000.0,4096.0,0.653875,128.0,1.1010976482629775,0.0,1.3847054532766343,0.0021875,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis100/post_pass_c/seed_89/kl_lss_sare,89
0.9954375,0.0,1,0.0,0.0020625,round5_phase_balanced_dis100,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis100/post_pass_c/seed_97/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis100/post_pass_c/seed_97/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.5,16000.0,4096.0,0.8383125,128.0,1.008566822618246,0.0,1.3855942131876946,0.00225,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis100/post_pass_c/seed_97/kl_lss_sare,97
0.998,0.0,1,0.0,0.0018125,round5_phase_balanced_dis100,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis100/post_pass_c/seed_101/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis100/post_pass_c/seed_101/kl_lss_sare/student_resolved_config.yaml,1.0,0.671875,0.671875,-1.0,-0.671875,-0.671875,0.0,0.5,16000.0,4096.0,0.522125,128.0,1.061637761414051,0.0,1.3807689991593362,0.0026875,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis100/post_pass_c/seed_101/kl_lss_sare,101
0.99625,0.0,1,0.0,0.002125,round5_phase_balanced_dis100,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis100/post_pass_f/seed_137/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis100/post_pass_f/seed_137/kl_lss_sare/student_resolved_config.yaml,1.0,0.578125,1.0,-1.0,-0.578125,-1.0,0.0,0.5,16000.0,4096.0,0.7546875,128.0,0.9019493229985237,0.0,1.3838115120530128,0.0023125,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis100/post_pass_f/seed_137/kl_lss_sare,137
0.9991875,0.0,1,0.0,0.0019375,round5_phase_balanced_dis100,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis100/post_pass_f/seed_139/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis100/post_pass_f/seed_139/kl_lss_sare/student_resolved_config.yaml,0.5,0.5625,1.0,-0.5,-0.5625,-1.0,0.0,0.5,16000.0,4096.0,0.494875,128.0,0.5521651580780744,0.0,1.3712647477984428,0.0020625,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis100/post_pass_f/seed_139/kl_lss_sare,139
1.0,0.0,1,0.0,0.0016875,round5_phase_balanced_dis100,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis100/post_pass_f/seed_149/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis100/post_pass_f/seed_149/kl_lss_sare/student_resolved_config.yaml,0.0,0.59375,1.0,0.0,-0.59375,-1.0,0.0,0.5,16000.0,4096.0,0.7855625,128.0,1.217421011388302,0.0,1.3767546563744546,0.0021875,kl_lss_sare,post_pass_f,outputs/experiments/lss_hard_family_saturation/stage1_screening/round5_phase_balanced_dis100/post_pass_f/seed_149/kl_lss_sare,149
0.7274113082039911,1.0,3,0.041019955654102,0.007206208425720621,round6,outputs/experiments/lss_hard_family_saturation/stage1_screening/round6/post_pass_b/seed_73/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round6/post_pass_b/seed_73/kl_lss_sare/student_resolved_config.yaml,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,636.0,41123.0,0.0,1288.0,0.7385197963033404,0.4449685534591195,1.3776660419645763,0.08962264150943396,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/round6/post_pass_b/seed_73/kl_lss_sare,73
0.7037525652301377,1.0,3,0.022280856053943126,0.007475813544415127,round6,outputs/experiments/lss_hard_family_saturation/stage1_screening/round6/post_pass_b/seed_79/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round6/post_pass_b/seed_79/kl_lss_sare/student_resolved_config.yaml,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,630.0,40732.0,0.0,1276.0,1.262833792988847,0.45714285714285713,1.3520496894673604,0.0873015873015873,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/round6/post_pass_b/seed_79/kl_lss_sare,79
0.46479893732640987,1.0,6,0.959425190194421,0.0064001932133800265,round6,outputs/experiments/lss_hard_family_saturation/stage1_screening/round6/post_pass_b/seed_83/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round6/post_pass_b/seed_83/kl_lss_sare/student_resolved_config.yaml,0.5625,0.5625,1.0,0.4375,0.4375,0.0,1.0,0.5,8281.0,80308.0,0.46479893732640987,2512.0,0.8329408235083605,0.959425190194421,1.357876176802104,0.0064001932133800265,kl_lss_sare,post_pass_b,outputs/experiments/lss_hard_family_saturation/stage1_screening/round6/post_pass_b/seed_83/kl_lss_sare,83
0.4549031953407839,1.0,6,0.9480560365181804,0.008499921297025028,round6,outputs/experiments/lss_hard_family_saturation/stage1_screening/round6/post_pass_c/seed_89/kl_lss_sare/latest.pt,outputs/experiments/lss_hard_family_saturation/stage1_screening/round6/post_pass_c/seed_89/kl_lss_sare/student_resolved_config.yaml,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,6353.0,86353.0,0.4549031953407839,2700.0,1.0429340031548464,0.9480560365181804,1.3841368616787975,0.008499921297025028,kl_lss_sare,post_pass_c,outputs/experiments/lss_hard_family_saturation/stage1_screening/round6/post_pass_c/seed_89/kl_lss_sare,89
